COMMENT,kmp_n_95_min_2_max_190_run_ps
SORT_BY,95
190,95
189,95
188,95
187,95
186,95
185,95
184,95
183,95
182,95
181,95
180,95
179,95
178,95
177,95
176,95
175,95
174,95
173,95
172,95
171,95
170,95
169,95
168,95
167,95
166,95
165,95
164,95
163,95
162,95
161,95
160,95
159,95
158,95
157,95
156,95
155,95
154,95
153,95
152,95
151,95
150,95
149,95
148,95
147,95
146,95
145,95
144,95
143,95
142,95
141,95
140,95
139,95
138,95
137,95
136,95
135,95
134,95
133,95
132,95
131,95
130,95
129,95
128,95
127,95
126,95
125,95
124,95
123,95
122,95
121,95
120,95
119,95
118,95
117,95
116,95
115,95
114,95
113,95
112,95
111,95
110,95
109,95
108,95
107,95
106,95
105,95
104,95
103,95
102,95
101,95
100,95
99,95
98,95
97,95
96,95
95,95
94,95
93,96
92,97
91,98
90,99
89,100
88,101
87,102
86,103
85,104
84,105
83,106
82,107
81,108
80,109
79,110
78,111
77,112
76,113
75,114
74,115
73,116
72,117
71,118
70,119
69,120
68,121
67,122
66,123
65,124
64,125
63,126
62,127
61,128
60,129
59,130
58,131
57,132
56,133
55,134
54,135
53,136
52,137
51,138
50,139
49,140
48,141
47,142
46,145
45,148
44,151
43,154
42,157
41,160
40,163
39,166
38,169
37,172
36,175
35,178
34,181
33,184
32,187
31,191
30,197
29,203
28,209
27,215
26,221
25,227
24,233
23,241
22,251
21,261
20,271
19,281
18,295
17,310
16,325
15,344
14,365
13,389
12,417
11,451
10,491
9,540
8,601
7,680
6,785
5,932
4,1153
3,1521
2,2257
1,4466
