COMMENT,kmp_n_67_min_2_max_134_run_ps
SORT_BY,67
134,67
133,67
132,67
131,67
130,67
129,67
128,67
127,67
126,67
125,67
124,67
123,67
122,67
121,67
120,67
119,67
118,67
117,67
116,67
115,67
114,67
113,67
112,67
111,67
110,67
109,67
108,67
107,67
106,67
105,67
104,67
103,67
102,67
101,67
100,67
99,67
98,67
97,67
96,67
95,67
94,67
93,67
92,67
91,67
90,67
89,67
88,67
87,67
86,67
85,67
84,67
83,67
82,67
81,67
80,67
79,67
78,67
77,67
76,67
75,67
74,67
73,67
72,67
71,67
70,67
69,67
68,67
67,67
66,67
65,68
64,69
63,70
62,71
61,72
60,73
59,74
58,75
57,76
56,77
55,78
54,79
53,80
52,81
51,82
50,83
49,84
48,85
47,86
46,87
45,88
44,89
43,90
42,91
41,92
40,93
39,94
38,95
37,96
36,97
35,98
34,99
33,100
32,103
31,106
30,109
29,112
28,115
27,118
26,121
25,124
24,127
23,130
22,133
21,139
20,145
19,151
18,157
17,163
16,171
15,181
14,191
13,202
12,217
11,232
10,253
9,277
8,307
7,346
6,397
5,470
4,579
3,760
2,1123
1,2212
