COMMENT,kmp_n_50_min_2_max_100_run_ps
SORT_BY,50
100,50
99,50
98,50
97,50
96,50
95,50
94,50
93,50
92,50
91,50
90,50
89,50
88,50
87,50
86,50
85,50
84,50
83,50
82,50
81,50
80,50
79,50
78,50
77,50
76,50
75,50
74,50
73,50
72,50
71,50
70,50
69,50
68,50
67,50
66,50
65,50
64,50
63,50
62,50
61,50
60,50
59,50
58,50
57,50
56,50
55,50
54,50
53,50
52,50
51,50
50,50
49,50
48,51
47,52
46,53
45,54
44,55
43,56
42,57
41,58
40,59
39,60
38,61
37,62
36,63
35,64
34,65
33,66
32,67
31,68
30,69
29,70
28,71
27,72
26,73
25,74
24,76
23,79
22,82
21,85
20,88
19,91
18,94
17,97
16,101
15,107
14,113
13,119
12,126
11,136
10,146
9,160
8,176
7,197
6,226
5,266
4,326
3,426
2,626
1,1226
